,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Date,Open,High,Low,Close,Adj Close,Volume,Average,Ticker
181,181,181,181,181,181,181,181,181,2017-12-04,104.599998,105.349998,98.68,103.440002,103.440002,27082400,102.014999,original/CRM
182,182,182,182,182,182,182,182,182,2017-12-11,104.389999,105.650002,103.279999,105.480003,105.480003,23834300,104.4650005,original/CRM
183,183,183,183,183,183,183,183,183,2017-12-18,105.400002,105.879997,102.019997,102.629997,102.629997,17572100,103.949997,original/CRM
184,184,184,184,184,184,184,184,184,2017-12-25,102.160004,103.16999799999999,101.32,102.230003,102.230003,9781400,102.24499899999999,original/CRM
185,185,185,185,185,185,185,185,185,2018-01-01,102.879997,108.300003,102.269997,108.099998,108.099998,16466500,105.285,original/CRM
186,186,186,186,186,186,186,186,186,2018-01-08,108.0,110.709999,107.57,110.239998,110.239998,18766800,109.13999949999999,original/CRM
187,187,187,187,187,187,187,187,187,2018-01-15,110.849998,112.400002,108.230003,111.93,111.93,16834100,110.31500249999999,original/CRM
188,188,188,188,188,188,188,188,188,2018-01-22,111.629997,113.91999799999999,111.010002,113.699997,113.699997,18649500,112.465,original/CRM
189,189,189,189,189,189,189,189,189,2018-01-29,113.699997,114.519997,110.709999,110.779999,110.779999,19807600,112.614998,original/CRM
190,190,190,190,190,190,190,190,190,2018-02-05,109.150002,112.290001,102.370003,106.980003,106.980003,30916900,107.33000200000001,original/CRM
191,191,191,191,191,191,191,191,191,2018-02-12,107.699997,114.150002,105.93,112.860001,112.860001,32604100,110.040001,original/CRM
192,192,192,192,192,192,192,192,192,2018-02-19,112.449997,115.66999799999999,112.279999,114.959999,114.959999,18201200,113.9749985,original/CRM
193,193,193,193,193,193,193,193,193,2018-02-26,116.110001,122.470001,115.370003,121.91999799999999,121.91999799999999,47194500,118.920002,original/CRM
194,194,194,194,194,194,194,194,194,2018-03-05,120.0,127.5,119.660004,127.410004,127.410004,36792200,123.58000200000001,original/CRM
195,195,195,195,195,195,195,195,195,2018-03-12,127.870003,128.869995,125.690002,125.970001,125.970001,26920400,127.2799985,original/CRM
196,196,196,196,196,196,196,196,196,2018-03-19,125.029999,126.83000200000001,114.309998,114.43,114.43,50620600,120.57,original/CRM
197,197,197,197,197,197,197,197,197,2018-03-26,118.239998,120.160004,111.339996,116.300003,116.300003,35760600,115.75,original/CRM
198,198,198,198,198,198,198,198,198,2018-04-02,115.910004,121.040001,113.610001,116.099998,116.099998,28481800,117.325001,original/CRM
199,199,199,199,199,199,199,199,199,2018-04-09,117.139999,121.940002,117.139999,119.010002,119.010002,20209600,119.5400005,original/CRM
200,200,200,200,200,200,200,200,200,2018-04-16,120.949997,124.739998,118.660004,122.82,122.82,20939100,121.700001,original/CRM
201,201,201,201,201,201,201,201,201,2018-04-23,123.190002,124.57,115.040001,120.220001,120.220001,23192500,119.8050005,original/CRM
202,202,202,202,202,202,202,202,202,2018-04-30,120.870003,125.839996,119.779999,125.120003,125.120003,21110000,122.80999750000001,original/CRM
203,203,203,203,203,203,203,203,203,2018-05-07,125.790001,131.0,125.459999,130.630005,130.630005,20420700,128.2299995,original/CRM
204,204,204,204,204,204,204,204,204,2018-05-14,130.78999299999998,131.0,125.550003,126.959999,126.959999,18712100,128.2750015,original/CRM
205,205,205,205,205,205,205,205,205,2018-05-21,128.0,129.380005,124.58000200000001,127.959999,127.959999,19890600,126.98000350000001,original/CRM
206,206,206,206,206,206,206,206,206,2018-05-28,126.75,132.550003,126.120003,130.520004,130.520004,34853900,129.335003,original/CRM
207,207,207,207,207,207,207,207,207,2018-06-04,130.389999,135.75,129.600006,133.529999,133.529999,24801500,132.675003,original/CRM
208,208,208,208,208,208,208,208,208,2018-06-11,133.880005,139.75,133.259995,138.41000400000001,138.41000400000001,28778300,136.5049975,original/CRM
209,209,209,209,209,209,209,209,209,2018-06-18,137.009995,142.119995,133.949997,135.009995,135.009995,25756300,138.03499599999998,original/CRM
210,210,210,210,210,210,210,210,210,2018-06-25,134.240005,137.71000700000002,131.669998,136.399994,136.399994,32427700,134.6900025,original/CRM
211,211,211,211,211,211,211,211,211,2018-07-02,136.149994,141.729996,135.300003,141.399994,141.399994,20186400,138.5149995,original/CRM
212,212,212,212,212,212,212,212,212,2018-07-09,142.649994,148.699997,139.880005,147.610001,147.610001,23617600,144.29000100000002,original/CRM
213,213,213,213,213,213,213,213,213,2018-07-16,147.83999599999999,148.690002,143.080002,146.869995,146.869995,17686900,145.885002,original/CRM
214,214,214,214,214,214,214,214,214,2018-07-23,146.869995,149.350006,142.380005,143.91000400000001,143.91000400000001,19986000,145.8650055,original/CRM
215,215,215,215,215,215,215,215,215,2018-07-30,143.53999299999995,143.729996,135.389999,141.03999299999995,141.03999299999995,29305700,139.5599975,original/CRM
216,216,216,216,216,216,216,216,216,2018-08-06,140.889999,147.0,140.649994,145.509995,145.509995,16523400,143.824997,original/CRM
217,217,217,217,217,217,217,217,217,2018-08-13,145.630005,147.880005,143.600006,145.020004,145.020004,17300500,145.7400055,original/CRM
218,218,218,218,218,218,218,218,218,2018-08-20,145.21000700000005,152.380005,144.320007,152.300003,152.300003,22269500,148.350006,original/CRM
219,219,219,219,219,219,219,219,219,2018-08-27,154.71000700000005,154.970001,149.5,152.679993,152.679993,40751800,152.2350005,original/CRM
220,220,220,220,220,220,220,220,220,2018-09-03,152.110001,153.33999599999999,147.080002,150.429993,150.429993,20655400,150.20999899999998,original/CRM
221,221,221,221,221,221,221,221,221,2018-09-10,150.0,158.78999299999995,148.0,157.490005,157.490005,24032900,153.3949965,original/CRM
222,222,222,222,222,222,222,222,222,2018-09-17,157.0,158.429993,151.649994,155.520004,155.520004,35842400,155.03999349999998,original/CRM
223,223,223,223,223,223,223,223,223,2018-09-24,155.380005,161.080002,153.330002,159.029999,159.029999,23399400,157.205002,original/CRM
224,224,224,224,224,224,224,224,224,2018-10-01,160.110001,161.190002,152.470001,155.070007,155.070007,23166200,156.83000149999998,original/CRM
225,225,225,225,225,225,225,225,225,2018-10-08,154.240005,154.619995,136.449997,146.740005,146.740005,49363600,145.53499599999998,original/CRM
226,226,226,226,226,226,226,226,226,2018-10-15,146.699997,148.350006,140.380005,140.490005,140.490005,25281600,144.3650055,original/CRM
227,227,227,227,227,227,227,227,227,2018-10-22,141.699997,143.800003,132.610001,135.520004,135.520004,33198300,138.205002,original/CRM
228,228,228,228,228,228,228,228,228,2018-10-29,138.100006,140.550003,128.029999,136.78999299999998,136.78999299999998,35067000,134.29000100000002,original/CRM
229,229,229,229,229,229,229,229,229,2018-11-05,137.33999599999999,143.630005,132.979996,136.919998,136.919998,24340200,138.3050005,original/CRM
230,230,230,230,230,230,230,230,230,2018-11-12,135.740005,136.66000400000001,126.300003,132.550003,132.550003,31072700,131.4800035,original/CRM
231,231,231,231,231,231,231,231,231,2018-11-19,131.600006,132.259995,113.599998,122.029999,122.029999,38435100,122.9299965,original/CRM
232,232,232,232,232,232,232,232,232,2018-11-26,124.480003,143.220001,123.660004,142.759995,142.759995,62749800,133.4400025,original/CRM
233,233,233,233,233,233,233,233,233,2018-12-03,146.300003,147.070007,132.75,135.949997,135.949997,29749200,139.91000350000002,original/CRM
234,234,234,234,234,234,234,234,234,2018-12-10,135.16000400000001,144.029999,133.179993,137.03999299999998,137.03999299999998,27717200,138.604996,original/CRM
235,235,235,235,235,235,235,235,235,2018-12-17,134.309998,136.5,122.459999,122.910004,122.910004,47245200,129.4799995,original/CRM
236,236,236,236,236,236,236,236,236,2018-12-24,121.139999,136.880005,120.160004,134.679993,134.679993,28076300,128.5200045,original/CRM
237,237,237,237,237,237,237,237,237,2018-12-31,136.0,139.320007,130.100006,137.96000700000002,137.96000700000002,22921700,134.71000650000002,original/CRM
238,238,238,238,238,238,238,238,238,2019-01-07,141.020004,148.029999,138.78999299999998,147.550003,147.550003,33870100,143.40999599999998,original/CRM
239,239,239,239,239,239,239,239,239,2019-01-14,145.75,153.270004,144.699997,152.509995,152.509995,24997100,148.9850005,original/CRM
240,240,240,240,240,240,240,240,240,2019-01-21,150.33999599999999,151.380005,146.520004,149.740005,149.740005,19874200,148.9500045,original/CRM
241,241,241,241,241,241,241,241,241,2019-01-28,148.169998,155.949997,144.639999,155.869995,155.869995,27198300,150.294998,original/CRM
242,242,242,242,242,242,242,242,242,2019-02-04,156.020004,159.880005,152.71000700000005,156.669998,156.669998,21609600,156.29500600000003,original/CRM
243,243,243,243,243,243,243,243,243,2019-02-11,158.199997,163.570007,156.71000700000005,159.050003,159.050003,28396300,160.14000700000003,original/CRM
244,244,244,244,244,244,244,244,244,2019-02-18,159.66000400000001,161.71000700000005,157.21000700000005,161.309998,161.309998,19568400,159.46000700000005,original/CRM
245,245,245,245,245,245,245,245,245,2019-02-25,162.509995,166.149994,159.869995,164.529999,164.529999,27679300,163.0099945,original/CRM
246,246,246,246,246,246,246,246,246,2019-03-04,165.559998,165.78999299999995,150.25,155.059998,155.059998,53073300,158.0199965,original/CRM
247,247,247,247,247,247,247,247,247,2019-03-11,155.899994,162.179993,153.429993,161.509995,161.509995,25003100,157.804993,original/CRM
248,248,248,248,248,248,248,248,248,2019-03-18,161.399994,166.990005,160.880005,161.5,161.5,22237600,163.935005,original/CRM
249,249,249,249,249,249,249,249,249,2019-03-25,160.229996,162.070007,152.369995,158.369995,158.369995,28262300,157.220001,original/CRM
250,250,250,250,250,250,250,250,250,2019-04-01,160.100006,163.139999,155.830002,158.559998,158.559998,22189800,159.4850005,original/CRM
251,251,251,251,251,251,251,251,251,2019-04-08,158.399994,162.5,156.449997,160.71000700000005,160.71000700000005,17328600,159.4749985,original/CRM
252,252,252,252,252,252,252,252,252,2019-04-15,161.0,162.029999,153.169998,155.990005,155.990005,14770200,157.5999985,original/CRM
253,253,253,253,253,253,253,253,253,2019-04-22,155.449997,166.059998,155.279999,165.96000700000005,165.96000700000005,18587900,160.66999850000002,original/CRM
254,254,254,254,254,254,254,254,254,2019-04-29,166.71000700000005,167.559998,159.630005,163.33999599999999,163.33999599999999,17111300,163.59500150000002,original/CRM
255,255,255,255,255,255,255,255,255,2019-05-06,158.619995,162.83999599999999,152.389999,159.940002,159.940002,23395300,157.6149975,original/CRM
256,256,256,256,256,256,256,256,256,2019-05-13,154.919998,159.449997,151.699997,154.570007,154.570007,28794500,155.574997,original/CRM
257,257,257,257,257,257,257,257,257,2019-05-20,152.470001,158.190002,151.699997,154.509995,154.509995,20070700,154.9449995,original/CRM
258,258,258,258,258,258,258,258,258,2019-05-27,155.350006,157.809998,151.199997,151.41000400000001,151.41000400000001,19038600,154.5049975,original/CRM
259,259,259,259,259,259,259,259,259,2019-06-03,150.699997,162.990005,142.509995,161.270004,161.270004,46059200,152.75,original/CRM
260,260,260,260,260,260,260,260,260,2019-06-10,153.479996,157.449997,148.78999299999995,150.009995,150.009995,63653900,153.11999499999996,original/CRM
261,261,261,261,261,261,261,261,261,2019-06-17,150.199997,152.949997,149.869995,150.58999599999999,150.58999599999999,11785700,151.40999599999998,original/CRM
